transaction_id,date,product_id,product_name,product_category,quantity,ppu,amount,customer_id,region,company_name
T024709,2025-05-01,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,70000,140000,Customer-001,Yangon,Horizon Logistics Co.
T024808,2025-05-02,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-001,Yangon,Horizon Logistics Co.
T024912,2025-05-03,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-001,Yangon,Horizon Logistics Co.
T024913,2025-05-03,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-001,Yangon,Horizon Logistics Co.
T025013,2025-05-04,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-001,Yangon,Horizon Logistics Co.
T025107,2025-05-05,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,25500,76500,Customer-001,Yangon,Horizon Logistics Co.
T025108,2025-05-05,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-001,Yangon,Horizon Logistics Co.
T025109,2025-05-05,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-001,Yangon,Horizon Logistics Co.
T025203,2025-05-06,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-001,Yangon,Horizon Logistics Co.
T025204,2025-05-06,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-001,Yangon,Horizon Logistics Co.
T025305,2025-05-07,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-001,Yangon,Horizon Logistics Co.
T025411,2025-05-08,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-001,Yangon,Horizon Logistics Co.
T025509,2025-05-09,PROD-005,Noise-Cancelling Headphones,Electronics,9,900000,8100000,Customer-001,Yangon,Horizon Logistics Co.
T025593,2025-05-10,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-001,Yangon,Horizon Logistics Co.
T025594,2025-05-10,PROD-003,27-inch 4K Monitor,Electronics,6,1200000,7200000,Customer-001,Yangon,Horizon Logistics Co.
T025688,2025-05-11,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-001,Yangon,Horizon Logistics Co.
T025689,2025-05-11,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-001,Yangon,Horizon Logistics Co.
T025790,2025-05-12,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-001,Yangon,Horizon Logistics Co.
T025883,2025-05-13,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-001,Yangon,Horizon Logistics Co.
T025984,2025-05-14,PROD-007,USB-C Docking Station,Electronics,6,340000,2040000,Customer-001,Yangon,Horizon Logistics Co.
T025985,2025-05-14,PROD-001,Ergonomic Mesh Chair,Furniture,1,750000,750000,Customer-001,Yangon,Horizon Logistics Co.
T025986,2025-05-14,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-001,Yangon,Horizon Logistics Co.
T025987,2025-05-14,PROD-001,Ergonomic Mesh Chair,Furniture,2,750000,1500000,Customer-001,Yangon,Horizon Logistics Co.
T026208,2025-05-16,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-001,Yangon,Horizon Logistics Co.
T026295,2025-05-17,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-001,Yangon,Horizon Logistics Co.
T026296,2025-05-17,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-001,Yangon,Horizon Logistics Co.
T026492,2025-05-19,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-001,Yangon,Horizon Logistics Co.
T026493,2025-05-19,PROD-001,Ergonomic Mesh Chair,Furniture,10,750000,7500000,Customer-001,Yangon,Horizon Logistics Co.
T026581,2025-05-20,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-001,Yangon,Horizon Logistics Co.
T026673,2025-05-21,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-001,Yangon,Horizon Logistics Co.
T026674,2025-05-21,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-001,Yangon,Horizon Logistics Co.
T026675,2025-05-21,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,25500,76500,Customer-001,Yangon,Horizon Logistics Co.
T026769,2025-05-22,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-001,Yangon,Horizon Logistics Co.
T026770,2025-05-22,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-001,Yangon,Horizon Logistics Co.
T026882,2025-05-23,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-001,Yangon,Horizon Logistics Co.
T026883,2025-05-23,PROD-001,Ergonomic Mesh Chair,Furniture,1,750000,750000,Customer-001,Yangon,Horizon Logistics Co.
T026996,2025-05-24,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-001,Yangon,Horizon Logistics Co.
T026997,2025-05-24,PROD-007,USB-C Docking Station,Electronics,7,340000,2380000,Customer-001,Yangon,Horizon Logistics Co.
T026998,2025-05-24,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-001,Yangon,Horizon Logistics Co.
T026999,2025-05-24,PROD-001,Ergonomic Mesh Chair,Furniture,4,750000,3000000,Customer-001,Yangon,Horizon Logistics Co.
T027092,2025-05-25,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-001,Yangon,Horizon Logistics Co.
T027093,2025-05-25,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-001,Yangon,Horizon Logistics Co.
T027181,2025-05-26,PROD-002,Wireless Mechanical Keyboard,Electronics,1,380000,380000,Customer-001,Yangon,Horizon Logistics Co.
T027274,2025-05-27,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-001,Yangon,Horizon Logistics Co.
T027381,2025-05-28,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-001,Yangon,Horizon Logistics Co.
T027382,2025-05-28,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-001,Yangon,Horizon Logistics Co.
T027383,2025-05-28,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-001,Yangon,Horizon Logistics Co.
T027477,2025-05-29,PROD-004,Standing Desk Converter,Furniture,3,500000,1500000,Customer-001,Yangon,Horizon Logistics Co.
T027478,2025-05-29,PROD-003,27-inch 4K Monitor,Electronics,3,1200000,3600000,Customer-001,Yangon,Horizon Logistics Co.
T027586,2025-05-30,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-001,Yangon,Horizon Logistics Co.
T027587,2025-05-30,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-001,Yangon,Horizon Logistics Co.
T027588,2025-05-30,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-001,Yangon,Horizon Logistics Co.
T027754,2025-06-01,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-001,Yangon,Horizon Logistics Co.
T027825,2025-06-02,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-001,Yangon,Horizon Logistics Co.
T027826,2025-06-02,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-001,Yangon,Horizon Logistics Co.
T027827,2025-06-02,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-001,Yangon,Horizon Logistics Co.
T027828,2025-06-02,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-001,Yangon,Horizon Logistics Co.
T027829,2025-06-02,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-001,Yangon,Horizon Logistics Co.
T027915,2025-06-03,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-001,Yangon,Horizon Logistics Co.
T027916,2025-06-03,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-001,Yangon,Horizon Logistics Co.
T027917,2025-06-03,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-001,Yangon,Horizon Logistics Co.
T027918,2025-06-03,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-001,Yangon,Horizon Logistics Co.
T028065,2025-06-05,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-001,Yangon,Horizon Logistics Co.
T028066,2025-06-05,PROD-002,Wireless Mechanical Keyboard,Electronics,6,380000,2280000,Customer-001,Yangon,Horizon Logistics Co.
T028152,2025-06-06,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-001,Yangon,Horizon Logistics Co.
T028224,2025-06-07,PROD-001,Ergonomic Mesh Chair,Furniture,4,750000,3000000,Customer-001,Yangon,Horizon Logistics Co.
T028299,2025-06-08,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-001,Yangon,Horizon Logistics Co.
T028300,2025-06-08,PROD-001,Ergonomic Mesh Chair,Furniture,10,750000,7500000,Customer-001,Yangon,Horizon Logistics Co.
T028301,2025-06-08,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-001,Yangon,Horizon Logistics Co.
T028302,2025-06-08,PROD-009,Adjustable Monitor Arm,Furniture,5,195000,975000,Customer-001,Yangon,Horizon Logistics Co.
T028303,2025-06-08,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-001,Yangon,Horizon Logistics Co.
T028378,2025-06-09,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-001,Yangon,Horizon Logistics Co.
T028379,2025-06-09,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-001,Yangon,Horizon Logistics Co.
T028460,2025-06-10,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-001,Yangon,Horizon Logistics Co.
T028461,2025-06-10,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-001,Yangon,Horizon Logistics Co.
T028520,2025-06-11,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-001,Yangon,Horizon Logistics Co.
T028521,2025-06-11,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-001,Yangon,Horizon Logistics Co.
T028522,2025-06-11,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-001,Yangon,Horizon Logistics Co.
T028523,2025-06-11,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-001,Yangon,Horizon Logistics Co.
T028524,2025-06-11,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-001,Yangon,Horizon Logistics Co.
T028600,2025-06-12,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-001,Yangon,Horizon Logistics Co.
T028601,2025-06-12,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-001,Yangon,Horizon Logistics Co.
T028602,2025-06-12,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,70000,630000,Customer-001,Yangon,Horizon Logistics Co.
T028682,2025-06-13,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-001,Yangon,Horizon Logistics Co.
T028759,2025-06-14,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-001,Yangon,Horizon Logistics Co.
T028760,2025-06-14,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-001,Yangon,Horizon Logistics Co.
T028843,2025-06-15,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-001,Yangon,Horizon Logistics Co.
T028910,2025-06-16,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-001,Yangon,Horizon Logistics Co.
T028911,2025-06-16,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-001,Yangon,Horizon Logistics Co.
T028912,2025-06-16,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-001,Yangon,Horizon Logistics Co.
T028986,2025-06-17,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-001,Yangon,Horizon Logistics Co.
T028987,2025-06-17,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-001,Yangon,Horizon Logistics Co.
T029052,2025-06-18,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-001,Yangon,Horizon Logistics Co.
T029053,2025-06-18,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-001,Yangon,Horizon Logistics Co.
T029129,2025-06-19,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-001,Yangon,Horizon Logistics Co.
T029130,2025-06-19,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-001,Yangon,Horizon Logistics Co.
T029131,2025-06-19,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-001,Yangon,Horizon Logistics Co.
T029206,2025-06-20,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-001,Yangon,Horizon Logistics Co.
T029410,2025-06-23,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-001,Yangon,Horizon Logistics Co.
T029411,2025-06-23,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-001,Yangon,Horizon Logistics Co.
T029477,2025-06-24,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-001,Yangon,Horizon Logistics Co.
T029478,2025-06-24,PROD-003,27-inch 4K Monitor,Electronics,4,1200000,4800000,Customer-001,Yangon,Horizon Logistics Co.
T029546,2025-06-25,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-001,Yangon,Horizon Logistics Co.
T029547,2025-06-25,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-001,Yangon,Horizon Logistics Co.
T029613,2025-06-26,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-001,Yangon,Horizon Logistics Co.
T029682,2025-06-27,PROD-003,27-inch 4K Monitor,Electronics,10,1200000,12000000,Customer-001,Yangon,Horizon Logistics Co.
T029683,2025-06-27,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-001,Yangon,Horizon Logistics Co.
T029684,2025-06-27,PROD-010,Webcam 1080p HD,Electronics,7,180000,1260000,Customer-001,Yangon,Horizon Logistics Co.
T029771,2025-06-28,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-001,Yangon,Horizon Logistics Co.
T029772,2025-06-28,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-001,Yangon,Horizon Logistics Co.
T029773,2025-06-28,PROD-007,USB-C Docking Station,Electronics,10,340000,3400000,Customer-001,Yangon,Horizon Logistics Co.
T029774,2025-06-28,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-001,Yangon,Horizon Logistics Co.
T029830,2025-06-29,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-001,Yangon,Horizon Logistics Co.
T029909,2025-06-30,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,25500,76500,Customer-001,Yangon,Horizon Logistics Co.
T029910,2025-06-30,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-001,Yangon,Horizon Logistics Co.
T029911,2025-06-30,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-001,Yangon,Horizon Logistics Co.
T000005,2025-01-01,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-002,Bago,Frontier Enterprises LLC
T000006,2025-01-01,PROD-003,27-inch 4K Monitor,Electronics,2,1200000,2400000,Customer-002,Bago,Frontier Enterprises LLC
T000616,2025-01-03,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-002,Bago,Frontier Enterprises LLC
T000617,2025-01-03,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-002,Bago,Frontier Enterprises LLC
T000913,2025-01-04,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-002,Bago,Frontier Enterprises LLC
T001207,2025-01-05,PROD-003,27-inch 4K Monitor,Electronics,3,1200000,3600000,Customer-002,Bago,Frontier Enterprises LLC
T001208,2025-01-05,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-002,Bago,Frontier Enterprises LLC
T001522,2025-01-06,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-002,Bago,Frontier Enterprises LLC
T001523,2025-01-06,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-002,Bago,Frontier Enterprises LLC
T001524,2025-01-06,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-002,Bago,Frontier Enterprises LLC
T001525,2025-01-06,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-002,Bago,Frontier Enterprises LLC
T001858,2025-01-07,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-002,Bago,Frontier Enterprises LLC
T002158,2025-01-08,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-002,Bago,Frontier Enterprises LLC
T002159,2025-01-08,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-002,Bago,Frontier Enterprises LLC
T002160,2025-01-08,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-002,Bago,Frontier Enterprises LLC
T002435,2025-01-09,PROD-005,Noise-Cancelling Headphones,Electronics,6,900000,5400000,Customer-002,Bago,Frontier Enterprises LLC
T002436,2025-01-09,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-002,Bago,Frontier Enterprises LLC
T003023,2025-01-11,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-002,Bago,Frontier Enterprises LLC
T003024,2025-01-11,PROD-010,Webcam 1080p HD,Electronics,10,180000,1800000,Customer-002,Bago,Frontier Enterprises LLC
T003917,2025-01-14,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-002,Bago,Frontier Enterprises LLC
T003918,2025-01-14,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-002,Bago,Frontier Enterprises LLC
T004550,2025-01-16,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-002,Bago,Frontier Enterprises LLC
T004845,2025-01-17,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-002,Bago,Frontier Enterprises LLC
T005486,2025-01-19,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-002,Bago,Frontier Enterprises LLC
T005487,2025-01-19,PROD-003,27-inch 4K Monitor,Electronics,3,1200000,3600000,Customer-002,Bago,Frontier Enterprises LLC
T005488,2025-01-19,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-002,Bago,Frontier Enterprises LLC
T005783,2025-01-20,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-002,Bago,Frontier Enterprises LLC
T006113,2025-01-21,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-002,Bago,Frontier Enterprises LLC
T006114,2025-01-21,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-002,Bago,Frontier Enterprises LLC
T006413,2025-01-22,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-002,Bago,Frontier Enterprises LLC
T007046,2025-01-24,PROD-010,Webcam 1080p HD,Electronics,7,180000,1260000,Customer-002,Bago,Frontier Enterprises LLC
T007047,2025-01-24,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,70000,630000,Customer-002,Bago,Frontier Enterprises LLC
T007048,2025-01-24,PROD-001,Ergonomic Mesh Chair,Furniture,2,750000,1500000,Customer-002,Bago,Frontier Enterprises LLC
T007350,2025-01-25,PROD-007,USB-C Docking Station,Electronics,3,340000,1020000,Customer-002,Bago,Frontier Enterprises LLC
T007351,2025-01-25,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-002,Bago,Frontier Enterprises LLC
T007674,2025-01-26,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-002,Bago,Frontier Enterprises LLC
T007675,2025-01-26,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-002,Bago,Frontier Enterprises LLC
T008012,2025-01-27,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-002,Bago,Frontier Enterprises LLC
T008013,2025-01-27,PROD-003,27-inch 4K Monitor,Electronics,5,1200000,6000000,Customer-002,Bago,Frontier Enterprises LLC
T008299,2025-01-28,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-002,Bago,Frontier Enterprises LLC
T008601,2025-01-29,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-002,Bago,Frontier Enterprises LLC
T008876,2025-01-30,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-002,Bago,Frontier Enterprises LLC
T008877,2025-01-30,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-002,Bago,Frontier Enterprises LLC
